genre,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,valence,release_date
Movie,Chorus,Bhur Bhuru Ujao,0,0.732,0.397,541754,0.567,2.27E-05,0.585,-10.312,0.182,0.784,6/27/2019
Movie,Jean Piat,Il faut savoir que les Orsini,0,0.909,0.624,149360,0.171,0,0.183,-22.171,0.908,0.712,05-01-2007
Movie,Henri Salvador,Câ€™est le be-bop,1,0.956,0.7,128867,0.376,0,0.0465,-15.099,0.211,0.753,10-10-2011
Movie,Jean Claude Corbel,Un voyage avec Gulliver,0,0.709,0.584,38775,0.589,0,0.121,-11.242,0.0311,0.594,01-01-2007
Movie,Chorus,Udaya Gaganadalli,0,0.5,0.571,387370,0.759,2.56E-05,0.239,-12.269,0.0533,0.963,12/17/2007
Movie,Richard M. Sherman,ãƒãƒ ãƒ»ãƒãƒ ãƒ»ãƒã‚§ãƒªãƒ¼ (ç«¹å†…æ°¸å’Œ ç·¨),0,0.991,0.423,119067,0.221,0.881,0.136,-16.081,0.0733,0.342,01-01-2018
Movie,Randy Newman,Little Polenta Is Born,0,0.67,0.189,146467,0.171,0.711,0.105,-19.101,0.0426,0.134,01-01-2007
Movie,Henri Salvador,Comme J Aimais,0,0.983,0.498,186874,0.0658,0.000119,0.137,-15.182,0.0406,0.374,01-01-2018
Movie,Debbie Davis,Hanging Up My Stockings,0,0.906,0.365,273280,0.202,4.93E-05,0.37,-9.446,0.0284,0.232,06-07-2007
Movie,Ken Page,J'ai Deux Amour,0,0.89,0.392,396947,0.246,3.92E-06,0.357,-11.723,0.107,0.16,6/27/2019
Movie,Chorus,"La Sonnambula: Tutto Ã¨ gioia (Act I, scene 1)",0,0.987,0.318,148656,0.0364,0.0254,0.144,-19.07,0.0523,0.226,11/20/2007
Movie,Claire Guyot,Fuir,0,0.925,0.447,280961,0.209,1.30E-06,0.133,-13.713,0.0472,0.21,6/27/2019
Movie,Chorus,Jaag Uthi Hai Saari,0,0.455,0.536,206907,0.384,3.13E-06,0.0982,-12.372,0.0448,0.694,08-06-2007
Movie,Chorus,Saare Jahan -Unique - Original,0,0.00506,0.696,345840,0.736,3.66E-05,0.115,-5.741,0.123,0.464,12/17/2007
Movie,Francois Le Roux,Maman biguine,0,0.476,0.513,398120,0.546,1.30E-06,0.148,-6.403,0.0875,0.893,2007
Movie,Idoles De La Musique,La Vie En Rose,1,0.827,0.203,72353,0.312,3.28E-05,0.62,-11.774,0.029,0.174,12/24/2012
Movie,Leopold Stokowski,"Symphony No.9 in E Minor, Op.95 ""From the New World"": IV. Allegro con fuoco",1,0.955,0.321,672453,0.134,0.325,0.255,-16.159,0.0358,0.205,01-01-2007
Movie,Chorus,Om Jwaladeviya Namah,0,0.578,0.658,85316,0.491,3.33E-06,0.12,-13.637,0.398,0.476,01-01-2007
Movie,Frank Churchill,"Let's See What's Upstairs - From ""Snow White and the Seven Dwarfs""/Score",0,0.96,0.346,77787,0.0561,0.142,0.286,-24.691,0.0446,0.305,12/17/2007
Movie,Chorus,Chal Chal Chal,0,0.891,0.617,174987,0.336,0,0.253,-13.689,0.0324,0.727,12/24/2012
Movie,Chorus,Agana No Parasmani,0,0.156,0.229,288652,0.662,0,0.597,-6.015,0.0334,0.345,01-01-2018
Movie,Henri Salvador,Madame Tristesse - Remastered,3,0.463,0.119,178080,0.38,0.000115,0.61,-9.707,0.0332,0.182,01-01-2007
Movie,Le Club des Juniors,Oliver,2,0.674,0.595,208004,0.783,0.000193,0.453,-9.314,0.041,0.762,6/27/2019
Movie,Henri Salvador,Adieu adios,0,0.0682,0.407,159973,0.457,0,0.21,-6.653,0.033,0.484,2007
Movie,Chorus,Saturnallian Dance Exodos,0,0.509,0.307,272733,0.42,0.0111,0.0629,-10.655,0.101,0.447,01-01-2008
Movie,Debbie Davis,Don't Be Sure,0,0.945,0.554,214840,0.252,0.148,0.109,-11.979,0.0262,0.355,03-03-2008
Movie,Henri Salvador,Je connais une blonde,0,0.871,0.472,153547,0.344,0,0.254,-8.886,0.0585,0.685,2008
Movie,Joy Esther,Today,8,0.616,0.436,225724,0.46,0.000222,0.115,-5.803,0.0293,0.231,2/18/2008
Movie,Bernard Minet,"Force rouge, force jaune",0,0.2,0.748,174907,0.77,0,0.231,-6.795,0.0335,0.882,01-01-2008
Movie,Chorus,Aarti Kunj Bihari Ki,0,0.654,0.47,259293,0.802,0,0.342,-7.585,0.0696,0.689,01-01-2008
Movie,Jean Claude Corbel,Le voyage Ã  Brobdingnag,0,0.804,0.552,1110587,0.308,0,0.0934,-13.706,0.258,0.35,07-01-2008
Movie,Debbie Davis,Goin' to a Gaggle,2,0.368,0.569,229147,0.68,1.34E-05,0.11,-6.233,0.0652,0.895,03-03-2008
Movie,Henri Salvador,Le Portrait De Tante Caroline,0,0.987,0.587,143333,0.00689,0,0.0985,-20.313,0.11,0.482,12/16/2008
Movie,DorothÃ©e,Dans les prisons de Nantes,1,0.982,0.419,154307,0.0205,1.80E-05,0.0857,-24.453,0.039,0.289,01-01-2008
Movie,Jean Piat,"Le lendemain du combat, les religieuses",0,0.904,0.689,298627,0.155,0,0.36,-22.111,0.808,0.671,01-01-2008
Movie,Chorus,Trigunatmak Tremurti,0,0.698,0.632,112893,0.41,0,0.0656,-12.337,0.138,0.881,11/24/2008
Movie,Leopold Stokowski,AlbÃ©niz: FÃªte Dieu Ã  SÃ©ville - Leopold Stokowksi Transcriptions,1,0.944,0.206,510987,0.168,0.915,0.342,-18.161,0.0445,0.0818,01-01-2008
Movie,Jean Claude Corbel,Le rÃ©giment des pachydermes,0,0.207,0.68,79749,0.585,0,0.244,-13.239,0.0868,0.82,03-03-2008
Movie,Karine Costa,Take Me Away,0,0.244,0.54,250667,0.784,0,0.337,-6.759,0.0357,0.398,01-01-2008
Movie,Bernard Minet,Sharivan,3,0.308,0.521,72613,0.885,0.00946,0.332,-6.087,0.0329,0.896,01-01-2008
Movie,Henri Salvador,Le Roi Dagobert - Remastered,5,0.399,0.593,128280,0.557,0,0.321,-10.578,0.101,0.948,01-01-2008
Movie,Chorus,Haath Ke Sinhorva Le Le,0,0.591,0.764,98789,0.673,5.12E-06,0.17,-3.411,0.0552,0.949,4/20/2008
Movie,Jean Claude Corbel,Oedipe,0,0.6,0.631,617651,0.229,0,0.263,-17.383,0.535,0.337,01-05-2018
Movie,China Moses,Dinah's Blues,12,0.301,0.6,202493,0.464,7.58E-06,0.188,-6.021,0.0662,0.498,8/30/2008
Movie,Fabien Nataf,Wake Up,5,0.0468,0.85,99692,0.532,0.00261,0.62,-10.001,0.0659,0.964,01-01-2008
Movie,Claire Guyot,La faÃ§ade,0,0.569,0.55,240466,0.678,5.82E-06,0.361,-7.638,0.0531,0.533,11/14/2008
Movie,Leopold Stokowski,L'Histoire du Soldat: Music to Scene Two (Pastorale),0,0.946,0.283,293400,0.0161,8.74E-05,0.393,-24.292,0.0743,0.0907,6/16/2008
Movie,Bernard Minet,Marc et Marie,2,0.804,0.758,81373,0.873,2.03E-06,0.292,-5.943,0.0299,0.966,2/19/2008
Movie,Henri Salvador,Zip a Dou Da - Remastered,4,0.181,0.202,209560,0.802,0,0.129,-5.403,0.0449,0.452,2/27/2008
Movie,Chorus,Sayam Gayatri Mantra,0,0.957,0.387,29000,0.101,3.84E-06,0.191,-9.165,0.042,0.393,1/27/2008
Movie,Joseph Williams,Maybe I'm Amazed,5,0.871,0.639,245213,0.381,0,0.153,-8.59,0.0311,0.129,08-08-2008
Movie,Chorus,Vandana Ko Deva Aalu,0,0.0492,0.482,435704,0.715,8.90E-05,0.334,-5.681,0.0691,0.675,07-01-2008
Movie,Henri Salvador,Boua-nina - Remastered,4,0.301,0.414,132880,0.493,0,0.414,-7.979,0.0329,0.691,12/16/2008
Movie,Chorus,Veera La Shagana Di Mehndi,1,0.0531,0.367,168600,0.817,0.00019,0.32,-10.145,0.142,0.954,01-01-2008
Movie,Bernard Minet,Jaspion,3,0.468,0.644,129280,0.972,0,0.232,-5.694,0.0489,0.965,01-01-2008
Movie,Henri Salvador,Un P Tit Air Dans La Caboche,0,0.924,0.645,152184,0.23,0,0.0939,-13.486,0.459,0.827,01-01-2008
Movie,Chorus,Sri Sankashta Chathurthi Vratha,0,0.764,0.661,3475594,0.392,0,0.0921,-9.972,0.555,0.781,2008
Movie,Chorus,Pos Na Se Gnoriso,0,0.619,0.673,244307,0.639,3.64E-05,0.482,-6.859,0.0276,0.647,11-08-2008
Movie,Bernard Minet,Le roi Arthur,0,0.463,0.63,205238,0.925,5.74E-05,0.483,-6.059,0.04,0.713,6/24/2008
Movie,Chorus,Sivasthuthi(Rudram Chamakam Namakam),0,0.989,0.593,1702013,0.285,6.67E-06,0.168,-11.924,0.268,0.877,01-01-2008
Movie,Idoles De La Musique,Les lacs du Connemara,1,0.814,0.347,102260,0.376,0,0.338,-13.415,0.0678,0.459,01-01-2008
Movie,Chorus,Tyagarajunalla,0,0.77,0.464,364408,0.722,0.00747,0.312,-8.941,0.0297,0.96,2008
Movie,Henri Salvador,C Est La Premiere Fois,0,0.989,0.323,184413,0.264,0.0229,0.343,-11.194,0.0339,0.345,07-10-2008
Movie,Frank Churchill,"Pleasant Dreams - From ""Snow White and the Seven Dwarfs""/Score",0,0.761,0.251,150027,0.16,0.984,0.0939,-18.699,0.0374,0.204,9/23/2008
Movie,Chorus,Pranaam Mantra,0,0.983,0.482,64615,0.263,0.0215,0.297,-15.393,0.0346,0.377,01-01-2008
Movie,Chorus,Sri Giri Shikharadali,0,0.862,0.474,327283,0.599,0.0716,0.333,-10.602,0.0291,0.848,10/20/2008
Movie,Chorus,Shambho Shankara,0,0.745,0.656,299722,0.44,0.03,0.128,-14.896,0.0348,0.88,01-01-2008
Movie,Anika Noni Rose,Down in New Orleans (Prologue),0,0.988,0.352,27733,0.0886,0.207,0.165,-10.681,0.0321,0.53,6/20/2008
Movie,Henri Salvador,Tu Es EntrÃ©e Dans Mon Ã‚me - Remastered,6,0.512,0.36,215600,0.193,0,0.185,-13.416,0.0604,0.204,07-07-2008
Movie,Martin & les fÃ©es,Un endroit oÃ¹ nul ne va jamais (par GÃ©rard Lenorman),1,0.517,0.634,128293,0.752,0,0.0848,-6.118,0.0707,0.839,5/16/2008
Movie,Bernard Minet,Je n'ai pas su te prendre te comprendre,1,0.326,0.695,241027,0.967,0.00681,0.298,-6.243,0.0338,0.962,01-01-2008
Movie,Michel Roux,Les aventures d'ArsÃ¨ne Lupin: Le bouchon de cristal - Partie 1,0,0.545,0.638,2271375,0.409,0,0.358,-17.002,0.83,0.306,01-01-2008
Movie,Chorus,Siuch,0,0.00255,0.599,218133,0.976,0.00144,0.264,-7.923,0.0342,0.973,01-01-2008
Movie,Henri Salvador,Dialogue De Glace - Remastered,5,0.57,0.508,124680,0.366,0,0.197,-8.339,0.0395,0.587,10/24/2008
Movie,Chorus,Harmony,0,0.698,0.75,103827,0.373,0,0.102,-11.88,0.0305,0.585,01-01-2008
Movie,Chorus,Prayer - Language: Tamil; Genre: Christian Devotional,0,0.908,0.659,52627,0.177,0,0.131,-17.04,0.578,0.535,01-01-2008
Movie,Chorus,Pedda Gedda,0,0.885,0.594,3631469,0.344,0,0.0864,-9.444,0.595,0.39,01-01-2008
Movie,Claire Guyot,Le cadran des heures,0,0.909,0.507,229599,0.262,0,0.107,-9.817,0.0423,0.492,01-01-2008
Movie,Chorus,Veda Thandavam,0,0.311,0.725,86823,0.91,2.78E-06,0.279,-6.147,0.225,0.217,05-12-2008
Movie,Leopold Stokowski,"Marche Slave, Op. 31",1,0.896,0.31,586960,0.412,0.89,0.67,-12.718,0.0432,0.354,11-07-2008
Movie,Leopold Stokowski,Tchaikovsky: Aurora's Wedding Ballet Music: Introduction (Prologue),0,0.947,0.177,192160,0.391,0.905,0.142,-12.895,0.0523,0.0962,01-01-2008
Movie,DorothÃ©e,Gentil coquelicot,0,0.751,0.906,111467,0.438,0,0.342,-12.489,0.0468,0.97,12-01-2008
Movie,Chorus,Ahaban Asilo Mahotsabe,0,0.446,0.425,203573,0.2,0,0.0921,-14.223,0.0864,0.482,01-01-2008
Movie,Jean Claude Corbel,Les mammifÃ¨res,0,0.625,0.461,470715,0.254,0,0.265,-13.527,0.269,0.342,01-01-2008
Movie,Bernard Minet,Ne pleure pas petite fille,0,0.58,0.684,210204,0.629,3.28E-06,0.319,-7.302,0.0277,0.923,01-01-2011
Movie,Generation B.O.,"L'Histoire De La Vie (B.O. ""Le Roi Lion"")",12,0.012,0.524,278040,0.575,4.84E-06,0.151,-8.683,0.026,0.107,01-01-2011
Movie,Debbie Davis,Where Have You Been,5,0.751,0.625,257450,0.275,2.08E-05,0.0768,-9.984,0.0315,0.105,01-01-2011
Movie,Chorus,Suriya Deva,0,0.545,0.586,224418,0.523,0.00421,0.196,-7.603,0.0667,0.269,3/14/2011
Movie,Larry Groce,Live Forever (feat. Ray Wylie Hubbard),1,0.415,0.534,173200,0.529,0,0.323,-5.482,0.0262,0.366,01-01-2011
Movie,Chorus,Gimme Dat,0,0.167,0.78,255371,0.548,4.65E-06,0.0774,-7.987,0.152,0.631,02-01-2011
Movie,Henri Salvador,Ma Femme,0,0.362,0.546,129800,0.504,0,0.0391,-9.347,0.072,0.942,10-10-2011
Movie,Chorus,Tis Salaminos kimata (Waves of Salamis),0,0.989,0.501,129600,0.19,0,0.131,-13.535,0.0334,0.66,9/19/2011
Movie,Henri Salvador,0 0 7 - Remastered,8,0.152,0.586,162773,0.685,0,0.196,-7.326,0.159,0.706,2011
Movie,Daniel Lavoie,Baby Boom,12,0.93,0.302,119533,0.385,0.0917,0.368,-23.864,0.12,0.297,01-01-2011
Movie,Henri Salvador,PurÃ©e De Pommes De Terre - Remastered,4,0.0413,0.428,127080,0.671,1.24E-05,0.335,-9.406,0.0504,0.865,01-01-2011
Movie,Henri Salvador,Diâ€¦diâ€¦diâ€¦,3,0.744,0.643,142840,0.256,0,0.0905,-16.338,0.0394,0.288,06-03-2011
Movie,Chorus,Aayen Panchi Aahaa,0,0.534,0.57,226267,0.445,0,0.222,-12.567,0.0367,0.732,11-01-2011
Movie,Chorus,Mokshakavadam,0,0.663,0.618,156933,0.428,0,0.187,-9.936,0.029,0.475,12-12-2011
Movie,Henri Salvador,L'amour,0,0.34,0.645,148733,0.377,0.00534,0.0956,-14.133,0.0304,0.542,01-01-2011
Movie,Randy Newman,Marty And Henry,1,0.987,0.33,74773,0.0317,0.949,0.129,-22.275,0.0333,0.0382,11-01-2011
Movie,CÃ©line Languedoc,Ki moun ki di,0,0.547,0.821,66427,0.32,0,0.0914,-13.246,0.925,0.859,8/17/2011
Movie,Henri Salvador,"Emilie Jolie, le conteur & le hÃ©risson, Pt. 1",0,0.652,0.521,22253,0.268,0,0.668,-20.397,0.522,0.888,3/24/2018
Movie,Henri Salvador,"Duke, Basie & Louis",5,0.211,0.686,148067,0.242,4.98E-06,0.0958,-10.543,0.047,0.237,2014
Movie,Henri Salvador,Ma chansonnette,0,0.98,0.568,168760,0.101,0.000392,0.388,-14.827,0.0451,0.36,12/13/2011
Movie,Chorus,Lokamaa Neekidi,0,0.739,0.446,309453,0.739,0.000187,0.377,-9.316,0.0687,0.598,01-01-2011
Movie,Chorus,Joli mois de mai,0,0.00412,0.603,422387,0.574,0.0667,0.188,-6.76,0.0314,0.269,12/19/2011
Movie,Chorus,Goin' Up,0,0.184,0.84,236067,0.517,1.63E-06,0.26,-5.983,0.27,0.526,2011
Movie,Chorus,Gumowe Palto,0,0.000905,0.699,233560,0.863,0.0926,0.186,-6.32,0.0791,0.839,9/19/2011
Movie,Chantal Goya,Fantasmagomique,1,0.0355,0.701,151093,0.541,0,0.0455,-10.455,0.438,0.902,10-07-2011
Movie,Bernard Minet,Shurato,3,0.432,0.548,57627,0.822,0,0.219,-6.648,0.0468,0.968,8/29/2011
Movie,Joseph Williams,Don't Know Why,2,0.959,0.492,185360,0.0914,3.55E-06,0.102,-14.768,0.0354,0.168,12/21/2010
Movie,DorothÃ©e,La chÃ¨vre,1,0.722,0.705,119067,0.686,0,0.0547,-13.401,0.0646,0.953,7/31/2014
Movie,Les HÃ©rissons,La vÃ©ritÃ© si je mange (de la bouffe en gros),0,0.538,0.53,200841,0.846,1.45E-06,0.138,-3.974,0.154,0.687,4/18/2011
Movie,Henri Salvador,Si Jolie,4,0.927,0.249,189947,0.27,0.0897,0.297,-12.216,0.0316,0.194,2011
Movie,Dominique Tirmont,Ã€ la claire fontaine,0,0.946,0.256,125907,0.373,0,0.134,-7.611,0.0401,0.155,11-04-2011
Movie,Ken Page,Memory,0,0.821,0.326,248040,0.506,0.000284,0.0886,-9.235,0.109,0.314,12/21/2010
Movie,Henri Salvador,Monsieur le bon dieu,1,0.811,0.341,183387,0.255,0,0.224,-10.09,0.0291,0.385,12/21/2010
Movie,Henri Salvador,Quand On S'aime Ã€ Paris,0,0.741,0.474,149533,0.304,9.21E-06,0.296,-9.48,0.0311,0.593,11/15/2011
Movie,Henri Salvador,Twist De L'enrhumÃ© - Remastered,7,0.421,0.465,145267,0.879,0,0.231,-5.608,0.0983,0.864,01-01-2011
Movie,Henri Salvador,Elle Me Donne,0,0.613,0.808,156362,0.646,0.000576,0.139,-11.666,0.384,0.901,12/29/2011
Movie,Martin & les fÃ©es,Tu es ma plus belle histoire (par MichÃ¨le Laroque),1,0.0282,0.653,158067,0.732,9.73E-05,0.16,-6.882,0.0258,0.358,6/24/2011
Movie,Frank Churchill,"Why Grumpy, You Do Care - From ""Snow White and the Seven Dwarfs""/Score",0,0.955,0.339,128013,0.0672,0.405,0.34,-20.191,0.0365,0.242,2011
Movie,Randy Newman,Could You Milk Me? - Meet The Parents/Soundtrack,2,0.936,0.195,159000,0.034,0.4,0.0667,-21.518,0.0355,0.053,3/22/2011
Movie,Lucie Dolene,La poupÃ©e magique,0,0.901,0.633,183080,0.392,1.04E-06,0.321,-10.229,0.188,0.765,9/19/2011
Movie,CÃ©line Languedoc,DÃ© ti mo dou,0,0.832,0.535,232880,0.526,2.33E-05,0.128,-8.72,0.0874,0.383,6/24/2011
Movie,Chorus,Jalwath Karala,0,0.729,0.675,38792,0.564,0,0.0578,-7.661,0.0452,0.352,08-01-2011
Movie,Claire Guyot,Ave Maria,0,0.839,0.281,250636,0.515,0.00058,0.378,-6.894,0.0371,0.0739,01-01-2011
Movie,Leopold Stokowski,Lohengrin': Prelude to Act I,0,0.773,0.134,498587,0.157,0.936,0.565,-17.552,0.0335,0.0368,3/21/2011
Movie,Henri Salvador,Tout Doux Tout Doucement,1,0.407,0.634,133733,0.605,0,0.187,-9.588,0.032,0.919,11/15/2011
Movie,Dominique Tirmont,Quelle heure est-il ?,0,0.793,0.728,136533,0.521,0,0.0834,-7.318,0.12,0.824,5/28/2020
Movie,Jean Claude Corbel,L'espÃ¨ce des oiseaux,0,0.523,0.558,259396,0.402,0,0.13,-16.433,0.181,0.472,5/28/2020
Movie,Jean Claude Corbel,Alice Au Pays Des Merveilles 4,0,0.655,0.513,219280,0.354,0,0.784,-15.063,0.234,0.382,04-12-2011
Movie,Leopold Stokowski,Prince Igor: Polovtsian Dances (abridged),2,0.988,0.396,251427,0.157,0.71,0.152,-17.977,0.0388,0.326,5/28/2020
Movie,Henri Salvador,Syracuse - Live au Casino de Paris,0,0.473,0.475,214133,0.377,0.000257,0.429,-12.691,0.034,0.326,11-04-2011
Movie,Henri Salvador,C Est Noel M Amie,0,0.954,0.197,186224,0.164,0.00036,0.278,-13.736,0.0334,0.226,5/28/2020
Movie,Chorus,Gajanan Maharaj Arti,0,0.546,0.252,45140,0.316,1.05E-05,0.126,-9.27,0.0325,0.204,08-08-2011
Movie,George Bruns,There You Are,0,0.814,0.496,22440,0.268,0.8,0.208,-12.714,0.0666,0.547,5/28/2020
Movie,Chorus,Dakhin Hawa,0,0.651,0.248,177320,0.341,0,0.332,-9.652,0.0348,0.518,2011
Movie,DorothÃ©e,Bonjour bonjour,1,0.458,0.863,165667,0.483,0,0.0808,-13.362,0.0454,0.953,3/22/2011
Movie,Chorus,Yesuvae Yesuvae - Language: Tamil; Genre: Christian Devotional,0,0.945,0.56,818480,0.392,3.47E-05,0.297,-10.68,0.0281,0.592,01-01-2011
Movie,Chorus,Bidiside Hoogala,0,0.897,0.44,266809,0.493,0.00397,0.134,-10.368,0.0318,0.615,11/25/2011
Movie,Chorus,Gori Rain Milan Ki Aayee,0,0.857,0.543,260333,0.651,0.000174,0.261,-6.323,0.0853,0.853,12/21/2010
Movie,DorothÃ©e,MÃ©fie Toi Des GarÃ§ons,2,0.196,0.884,152790,0.614,5.95E-06,0.0747,-9.477,0.0325,0.965,3/18/2011
Movie,Chorus,Sikka Ke Pehlu To,0,0.215,0.707,61205,0.862,0,0.3,-5.265,0.0807,0.759,12/21/2010
Movie,Les HÃ©rissons,La cohabitation,0,0.669,0.651,170667,0.608,7.29E-06,0.165,-4.022,0.0561,0.716,01-01-2011
Movie,Chorus,Aguner Parasmoni,0,0.757,0.449,341800,0.173,0,0.144,-13.68,0.0398,0.388,10-07-2011
Movie,Ken Page,I'll Bring You Luck,0,0.813,0.487,437173,0.314,0,0.409,-11.674,0.594,0.399,12/21/2010
Movie,Jean Claude Corbel,Au fond des abysses,0,0.642,0.457,48962,0.266,0,0.151,-13.268,0.0322,0.299,12/21/2010
Movie,Chorus,Opa-Opa,0,0.341,0.406,178107,0.674,6.16E-05,0.0689,-6.289,0.0504,0.604,11-01-2011
Movie,Chorus,No Shade,0,0.492,0.807,171494,0.713,0,0.101,-6.45,0.154,0.716,12/21/2010
Movie,Jean Claude Corbel,Cendrillon 2,0,0.813,0.457,322893,0.386,0,0.169,-11.081,0.0782,0.293,9/27/2011
Movie,Chorus,Instagram,0,0.159,0.508,198844,0.344,0,0.0903,-9.763,0.11,0.632,4/18/2011
Movie,Henri Salvador,Coeur BrisÃ© Ã  Prendre - Remastered,5,0.249,0.518,130653,0.805,0,0.333,-6.248,0.0407,0.841,12/21/2010
Movie,Chorus,Champa Aur Chambeli,0,0.723,0.56,216440,0.425,0,0.206,-13.515,0.0507,0.855,01-01-2011
Movie,Bernard Minet,Turbo Rangers - GÃ©nÃ©rique,1,0.717,0.753,147240,0.702,1.47E-06,0.285,-10.688,0.0373,0.775,12/21/2010
Movie,Joseph Williams,Everytime You Go Away,4,0.949,0.677,258720,0.158,4.54E-06,0.0996,-13.45,0.0327,0.125,12/21/2010
Movie,Jean Claude Corbel,Aladin 3,0,0.782,0.644,258867,0.417,0,0.626,-15.419,0.879,0.494,1/24/2011
Movie,Henri Salvador,"Le loup, la biche et le chevalier",11,0.785,0.838,145853,0.542,0,0.147,-10.233,0.0735,0.971,12/21/2010
A Capella,MC6 A Cappella,For the Longest Time,44,0.78,0.616,223813,0.298,0,0.0973,-7.712,0.0274,0.712,12/21/2010
A Capella,The Singers Unlimited,Clair,33,0.973,0.484,154200,0.222,0.000306,0.104,-14.631,0.044,0.409,12/21/2010
A Capella,MC6 A Cappella,Come Go With Me,25,0.802,0.717,137800,0.518,0,0.094,-7.754,0.0883,0.672,12/21/2010
A Capella,MC6 A Cappella,The Lion Sleeps Tonight,26,0.302,0.691,183920,0.49,6.50E-06,0.229,-11.222,0.0743,0.664,11/15/2011
A Capella,Glad,A Debtor to Mercy Alone,24,0.599,0.389,181267,0.153,0,0.0902,-12.023,0.043,0.236,01-01-2011
A Capella,Glad,O Wondrous Love,23,0.793,0.349,228147,0.0913,1.61E-06,0.141,-15.003,0.0396,0.15,3/22/2011
A Capella,MC6 A Cappella,Blue Moon,23,0.668,0.747,135107,0.505,0,0.101,-9.263,0.0746,0.716,11-01-2011
A Capella,MC6 A Cappella,Runaround Sue,23,0.656,0.705,159120,0.57,0,0.0897,-7.124,0.0983,0.652,07-03-2011
A Capella,MC6 A Cappella,Teenager in Love,22,0.835,0.583,175000,0.318,0,0.118,-8.252,0.0311,0.51,2011
A Capella,MC6 A Cappella,Sherry,23,0.36,0.654,150027,0.427,0,0.15,-7.963,0.0379,0.811,01-01-2011
A Capella,MC6 A Cappella,Goodnight Sweetheart,23,0.83,0.628,144867,0.299,0,0.31,-9.483,0.0473,0.557,6/21/2011
A Capella,Peter Hollens,December Song (A Capella Bonus Track),20,0.863,0.253,238039,0.417,6.33E-06,0.0974,-3.561,0.0287,0.208,11-08-2011
A Capella,MC6 A Cappella,409/Little Deuce Coupe,20,0.782,0.55,211133,0.448,0,0.0657,-7.921,0.0655,0.891,01-01-2011
A Capella,MC6 A Cappella,In the Still of the Night,20,0.715,0.311,189933,0.442,0,0.141,-9.487,0.0448,0.463,06-03-2011
A Capella,MC6 A Cappella,So Much in Love,19,0.83,0.55,185800,0.272,0,0.13,-10.649,0.0262,0.583,2/16/2011
A Capella,Peter Hollens,December Song [Bonus Track] - A Capella,18,0.861,0.185,238053,0.394,5.08E-06,0.0949,-3.555,0.0324,0.191,01-01-2011
A Capella,MC6 A Cappella,Since You've Been Gone,18,0.846,0.603,99973,0.396,0,0.0735,-7.451,0.0665,0.593,07-02-2011
A Capella,Glad,Christ the Lord is Risen Today,16,0.822,0.381,222827,0.264,0,0.0978,-11.138,0.035,0.439,6/20/2011
A Capella,MC6 A Cappella,Surfer Girl,18,0.69,0.524,174320,0.298,0,0.315,-9.789,0.0254,0.543,01-01-2011
A Capella,Glad,Receive the Glory,17,0.83,0.384,198400,0.172,0,0.195,-9.962,0.0333,0.174,04-01-2011
A Capella,MC6 A Cappella,One Fine Day,18,0.628,0.784,174253,0.702,0,0.133,-7.54,0.0834,0.727,8/22/2011
A Capella,MC6 A Cappella,Up On the Roof,17,0.845,0.457,176013,0.252,0,0.103,-8.72,0.0265,0.268,07-02-2011
A Capella,BYU Noteworthy,Star Wars: A Capella Strikes Back,15,0.703,0.313,241350,0.405,0.00914,0.0957,-7.401,0.0325,0.291,08-08-2011
A Capella,The Singers Unlimited,London By Night,16,0.97,0.257,209695,0.0905,4.79E-05,0.293,-17.74,0.0326,0.136,6/24/2011
A Capella,Glad,Holy Holy Holy,12,0.524,0.297,253653,0.155,0,0.11,-11.094,0.0282,0.145,10/25/2011
A Capella,Glad,In Christ Alone,12,0.691,0.39,245213,0.1,0,0.074,-11.685,0.0367,0.28,10/24/2011
A Capella,The Singers Unlimited,The Fool On the Hill,15,0.971,0.291,271735,0.0979,0.00961,0.151,-17.929,0.0302,0.113,01-01-2011
A Capella,The Singers Unlimited,Nature Boy,15,0.967,0.241,207040,0.117,4.26E-06,0.111,-18.035,0.0306,0.0676,01-01-2011
A Capella,The Singers Unlimited,Michelle,15,0.984,0.275,228853,0.043,1.41E-06,0.165,-21.241,0.0323,0.0395,11-04-2011
A Capella,The Singers Unlimited,My Romance,13,0.973,0.213,156144,0.0401,0.000461,0.0964,-22.201,0.034,0.0742,04-01-2011
A Capella,The Singers Unlimited,Emily,13,0.98,0.172,239784,0.0695,5.77E-05,0.1,-19.459,0.0324,0.0611,01-01-2011
A Capella,Glad,O Sacred Head Now Wounded,10,0.793,0.315,167760,0.187,0,0.225,-9.709,0.0284,0.19,9/16/2011
A Capella,The Singers Unlimited,Killing Me Softly with His Song,14,0.962,0.255,260067,0.14,0.00105,0.17,-14.632,0.0285,0.154,05-10-2011
A Capella,Glad,All Hail the Power of Jesus' Name,10,0.733,0.487,177640,0.263,0,0.233,-9.489,0.0334,0.557,2011
A Capella,The Singers Unlimited,Both Sides Now,13,0.97,0.303,182002,0.118,1.24E-05,0.12,-15.882,0.0539,0.122,8/23/2011
A Capella,Glad,When I Survey the Wondrous Cross,8,0.928,0.301,252400,0.124,0,0.118,-15.03,0.029,0.109,01-01-2011
A Capella,Glad,Blessed Be Your Name,10,0.574,0.706,248080,0.559,0,0.0949,-7.662,0.0612,0.653,09-08-2011
